ffmpeg version 4.2.1-tessus  https://evermeet.cx/ffmpeg/  Copyright (c) 2000-2019 the FFmpeg developers
  built with Apple LLVM version 10.0.1 (clang-1001.0.46.4)
  configuration: --cc=/usr/bin/clang --prefix=/opt/ffmpeg --extra-version=tessus --enable-avisynth --enable-fontconfig --enable-gpl --enable-libaom --enable-libass --enable-libbluray --enable-libdav1d --enable-libfreetype --enable-libgsm --enable-libmodplug --enable-libmp3lame --enable-libmysofa --enable-libopencore-amrnb --enable-libopencore-amrwb --enable-libopenh264 --enable-libopenjpeg --enable-libopus --enable-librubberband --enable-libshine --enable-libsnappy --enable-libsoxr --enable-libspeex --enable-libtheora --enable-libtwolame --enable-libvidstab --enable-libvmaf --enable-libvo-amrwbenc --enable-libvorbis --enable-libvpx --enable-libwavpack --enable-libwebp --enable-libx264 --enable-libx265 --enable-libxavs --enable-libxvid --enable-libzimg --enable-libzmq --enable-libzvbi --enable-version3 --pkg-config-flags=--static --disable-ffplay
  libavutil      56. 31.100 / 56. 31.100
  libavcodec     58. 54.100 / 58. 54.100
  libavformat    58. 29.100 / 58. 29.100
  libavdevice    58.  8.100 / 58.  8.100
  libavfilter     7. 57.100 /  7. 57.100
  libswscale      5.  5.100 /  5.  5.100
  libswresample   3.  5.100 /  3.  5.100
  libpostproc    55.  5.100 / 55.  5.100
[AVFoundation input device @ 0x7f84d5f00540] Configuration of video device failed, falling back to default.
[avfoundation @ 0x7f84d7000000] Stream #0: not enough frames to estimate rate; consider increasing probesize
Input #0, avfoundation, from '1':
  Duration: N/A, start: 249679.360500, bitrate: N/A
    Stream #0:0: Video: rawvideo (UYVY / 0x59565955), uyvy422, 1920x1080, 1000k tbr, 1000k tbn, 1000k tbc
Stream mapping:
  Stream #0:0 -> #0:0 (rawvideo (native) -> h264 (libx264))
Press [q] to stop, [?] for help
[libx264 @ 0x7f84d69dd200] using cpu capabilities: MMX2 SSE2Fast SSSE3 SSE4.2 AVX
[libx264 @ 0x7f84d69dd200] profile Progressive High, level 4.0, 4:2:0, 8-bit
[libx264 @ 0x7f84d69dd200] 264 - core 157 r2969 d4099dd - H.264/MPEG-4 AVC codec - Copyleft 2003-2019 - http://www.videolan.org/x264.html - options: cabac=1 ref=3 deblock=1:0:0 analyse=0x3:0x113 me=hex subme=7 psy=1 psy_rd=1.00:0.00 mixed_ref=1 me_range=16 chroma_me=1 trellis=1 8x8dct=1 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=-2 threads=6 lookahead_threads=1 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=crf mbtree=1 crf=23.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
Output #0, mp4, to './mp4s/Validate_that_the_ticker_of_the_third_song_can_be_closed20200110_1051.mp4':
  Metadata:
    encoder         : Lavf58.29.100
    Stream #0:0: Video: h264 (libx264) (avc1 / 0x31637661), yuv420p, 1920x1080, q=-1--1, 30 fps, 15360 tbn, 30 tbc
    Metadata:
      encoder         : Lavc58.54.100 libx264
    Side data:
      cpb: bitrate max/min/avg: 0/0/0 buffer size: 0 vbv_delay: -1
frame=   18 fps=0.0 q=0.0 size=       0kB time=00:00:00.00 bitrate=N/A dup=0 drop=15 speed=   0x    
frame=   33 fps= 32 q=0.0 size=       0kB time=00:00:00.00 bitrate=N/A dup=0 drop=30 speed=   0x    
frame=   51 fps= 30 q=29.0 size=       0kB time=-00:00:00.06 bitrate=N/A dup=4 drop=43 speed=N/A    
frame=   68 fps= 30 q=29.0 size=       0kB time=00:00:00.50 bitrate=   0.8kbits/s dup=19 drop=43 speed=0.224x    
frame=   86 fps= 30 q=29.0 size=       0kB time=00:00:01.10 bitrate=   0.3kbits/s dup=34 drop=43 speed=0.389x    
frame=  104 fps= 30 q=29.0 size=       0kB time=00:00:01.70 bitrate=   0.2kbits/s dup=50 drop=43 speed=0.496x    
frame=  121 fps= 31 q=29.0 size=       0kB time=00:00:02.26 bitrate=   0.2kbits/s dup=54 drop=48 speed=0.574x    
frame=  137 fps= 31 q=29.0 size=       0kB time=00:00:02.80 bitrate=   0.1kbits/s dup=54 drop=64 speed=0.627x    
frame=  152 fps= 31 q=29.0 size=       0kB time=00:00:03.30 bitrate=   0.1kbits/s dup=54 drop=79 speed=0.665x    
frame=  167 fps= 30 q=29.0 size=       0kB time=00:00:03.80 bitrate=   0.1kbits/s dup=54 drop=94 speed=0.693x    
frame=  183 fps= 31 q=29.0 size=       0kB time=00:00:04.33 bitrate=   0.1kbits/s dup=54 drop=110 speed=0.723x    
frame=  198 fps= 30 q=29.0 size=       0kB time=00:00:04.83 bitrate=   0.1kbits/s dup=62 drop=110 speed=0.743x    
frame=  213 fps= 30 q=29.0 size=       0kB time=00:00:05.33 bitrate=   0.1kbits/s dup=62 drop=125 speed=0.76x    
frame=  229 fps= 30 q=29.0 size=       0kB time=00:00:05.86 bitrate=   0.1kbits/s dup=62 drop=141 speed=0.779x    
frame=  244 fps= 30 q=29.0 size=       0kB time=00:00:06.36 bitrate=   0.1kbits/s dup=62 drop=156 speed=0.792x    
frame=  259 fps= 30 q=29.0 size=       0kB time=00:00:06.86 bitrate=   0.1kbits/s dup=62 drop=168 speed=0.803x    
frame=  274 fps= 30 q=29.0 size=       0kB time=00:00:07.36 bitrate=   0.1kbits/s dup=62 drop=177 speed=0.814x    
frame=  290 fps= 30 q=29.0 size=       0kB time=00:00:07.90 bitrate=   0.0kbits/s dup=62 drop=191 speed=0.826x    
frame=  305 fps= 30 q=29.0 size=       0kB time=00:00:08.40 bitrate=   0.0kbits/s dup=62 drop=204 speed=0.834x    
frame=  320 fps= 30 q=29.0 size=       0kB time=00:00:08.90 bitrate=   0.0kbits/s dup=62 drop=219 speed=0.841x    
frame=  335 fps= 30 q=29.0 size=       0kB time=00:00:09.40 bitrate=   0.0kbits/s dup=62 drop=234 speed=0.848x    
frame=  351 fps= 30 q=29.0 size=       0kB time=00:00:09.93 bitrate=   0.0kbits/s dup=62 drop=246 speed=0.856x    
frame=  366 fps= 30 q=29.0 size=       0kB time=00:00:10.43 bitrate=   0.0kbits/s dup=62 drop=261 speed=0.862x    
frame=  381 fps= 30 q=29.0 size=       0kB time=00:00:10.93 bitrate=   0.0kbits/s dup=62 drop=276 speed=0.867x    
frame=  396 fps= 30 q=29.0 size=       0kB time=00:00:11.43 bitrate=   0.0kbits/s dup=62 drop=291 speed=0.872x    
frame=  412 fps= 30 q=29.0 size=     256kB time=00:00:11.96 bitrate= 175.3kbits/s dup=62 drop=307 speed=0.878x    
frame=  427 fps= 30 q=29.0 size=     256kB time=00:00:12.46 bitrate= 168.3kbits/s dup=62 drop=322 speed=0.881x    
frame=  442 fps= 30 q=29.0 size=     256kB time=00:00:12.96 bitrate= 161.8kbits/s dup=62 drop=333 speed=0.885x    
frame=  458 fps= 30 q=29.0 size=     256kB time=00:00:13.50 bitrate= 155.4kbits/s dup=62 drop=347 speed=0.89x    
frame=  473 fps= 30 q=29.0 size=     256kB time=00:00:14.00 bitrate= 149.8kbits/s dup=62 drop=353 speed=0.893x    
frame=  488 fps= 30 q=29.0 size=     256kB time=00:00:14.50 bitrate= 144.7kbits/s dup=62 drop=363 speed=0.896x    
frame= 3955 fps= 30 q=29.0 size=    2304kB time=00:02:10.06 bitrate= 145.1kbits/s dup=858 drop=2821 speed=0.987x    
frame= 3971 fps= 30 q=29.0 size=    2304kB time=00:02:10.60 bitrate= 144.5kbits/s dup=858 drop=2837 speed=0.987x    
frame= 3986 fps= 30 q=29.0 size=    2304kB time=00:02:11.10 bitrate= 144.0kbits/s dup=858 drop=2852 speed=0.987x    
frame= 4001 fps= 30 q=29.0 size=    2304kB time=00:02:11.60 bitrate= 143.4kbits/s dup=858 drop=2867 speed=0.987x    
frame= 4017 fps= 30 q=29.0 size=    2304kB time=00:02:12.13 bitrate= 142.8kbits/s dup=858 drop=2883 speed=0.988x    
frame= 4032 fps= 30 q=29.0 size=    2304kB time=00:02:12.63 bitrate= 142.3kbits/s dup=858 drop=2898 speed=0.987x    
frame= 4048 fps= 30 q=29.0 size=    2304kB time=00:02:13.16 bitrate= 141.7kbits/s dup=858 drop=2914 speed=0.988x    
frame= 4063 fps= 30 q=29.0 size=    2304kB time=00:02:13.66 bitrate= 141.2kbits/s dup=858 drop=2929 speed=0.988x    
frame= 4078 fps= 30 q=29.0 size=    2304kB time=00:02:14.16 bitrate= 140.7kbits/s dup=858 drop=2944 speed=0.988x    
frame= 4094 fps= 30 q=29.0 size=    2304kB time=00:02:14.70 bitrate= 140.1kbits/s dup=858 drop=2960 speed=0.988x    
frame= 4109 fps= 30 q=29.0 size=    2304kB time=00:02:15.20 bitrate= 139.6kbits/s dup=858 drop=2975 speed=0.988x    
frame= 4124 fps= 30 q=29.0 size=    2304kB time=00:02:15.70 bitrate= 139.1kbits/s dup=858 drop=2990 speed=0.988x    
frame= 4140 fps= 30 q=29.0 size=    2304kB time=00:02:16.23 bitrate= 138.5kbits/s dup=858 drop=3003 speed=0.988x    
frame= 4155 fps= 30 q=29.0 size=    2304kB time=00:02:16.73 bitrate= 138.0kbits/s dup=858 drop=3015 speed=0.988x    
frame= 4170 fps= 30 q=29.0 size=    2304kB time=00:02:17.23 bitrate= 137.5kbits/s dup=858 drop=3024 speed=0.988x    
frame= 4186 fps= 30 q=29.0 size=    2304kB time=00:02:17.76 bitrate= 137.0kbits/s dup=858 drop=3040 speed=0.988x    
frame= 4201 fps= 30 q=29.0 size=    2304kB time=00:02:18.26 bitrate= 136.5kbits/s dup=858 drop=3055 speed=0.988x    
frame= 4216 fps= 30 q=29.0 size=    2304kB time=00:02:18.76 bitrate= 136.0kbits/s dup=858 drop=3070 speed=0.988x    
frame= 4232 fps= 30 q=29.0 size=    2560kB time=00:02:19.30 bitrate= 150.6kbits/s dup=858 drop=3086 speed=0.988x    
frame= 4247 fps= 30 q=29.0 size=    2560kB time=00:02:19.80 bitrate= 150.0kbits/s dup=858 drop=3101 speed=0.988x    
frame= 4262 fps= 30 q=29.0 size=    2560kB time=00:02:20.30 bitrate= 149.5kbits/s dup=858 drop=3116 speed=0.988x    
frame= 4277 fps= 30 q=29.0 size=    2560kB time=00:02:20.80 bitrate= 148.9kbits/s dup=858 drop=3131 speed=0.988x    
frame= 4292 fps= 30 q=29.0 size=    2560kB time=00:02:21.30 bitrate= 148.4kbits/s dup=858 drop=3143 speed=0.988x    
frame= 4307 fps= 30 q=29.0 size=    2560kB time=00:02:21.80 bitrate= 147.9kbits/s dup=860 drop=3149 speed=0.988x    
frame= 4325 fps= 30 q=29.0 size=    2560kB time=00:02:22.40 bitrate= 147.3kbits/s dup=868 drop=3149 speed=0.988x    
frame= 4341 fps= 30 q=29.0 size=    2560kB time=00:02:22.93 bitrate= 146.7kbits/s dup=878 drop=3149 speed=0.988x    
frame= 4358 fps= 30 q=29.0 size=    2560kB time=00:02:23.50 bitrate= 146.1kbits/s dup=884 drop=3152 speed=0.988x    
frame= 4377 fps= 30 q=29.0 size=    2560kB time=00:02:24.13 bitrate= 145.5kbits/s dup=896 drop=3157 speed=0.988x    
frame= 4393 fps= 30 q=29.0 size=    2560kB time=00:02:24.66 bitrate= 145.0kbits/s dup=910 drop=3157 speed=0.988x    
frame= 4411 fps= 30 q=29.0 size=    2560kB time=00:02:25.26 bitrate= 144.4kbits/s dup=927 drop=3157 speed=0.988x    
frame= 4440 fps= 30 q=29.0 size=    2560kB time=00:02:26.23 bitrate= 143.4kbits/s dup=955 drop=3157 speed=0.988x    
frame= 4483 fps= 30 q=29.0 size=    2560kB time=00:02:27.66 bitrate= 142.0kbits/s dup=997 drop=3157 speed=0.988x    
More than 1000 frames duplicated
frame= 4534 fps= 30 q=29.0 size=    2560kB time=00:02:29.36 bitrate= 140.4kbits/s dup=1047 drop=3157 speed=0.988x    
frame= 4565 fps= 30 q=29.0 size=    2560kB time=00:02:30.40 bitrate= 139.4kbits/s dup=1077 drop=3157 speed=0.988x    
frame= 4587 fps= 30 q=29.0 size=    2816kB time=00:02:31.13 bitrate= 152.6kbits/s dup=1097 drop=3157 speed=0.989x    
frame= 4605 fps= 30 q=29.0 size=    2816kB time=00:02:31.73 bitrate= 152.0kbits/s dup=1100 drop=3165 speed=0.989x    
frame= 4620 fps= 30 q=29.0 size=    2816kB time=00:02:32.23 bitrate= 151.5kbits/s dup=1100 drop=3175 speed=0.989x    
frame= 4635 fps= 30 q=29.0 size=    2816kB time=00:02:32.73 bitrate= 151.0kbits/s dup=1100 drop=3190 speed=0.989x    
frame= 4651 fps= 30 q=29.0 size=    2816kB time=00:02:33.26 bitrate= 150.5kbits/s dup=1100 drop=3206 speed=0.989x    
frame= 4666 fps= 30 q=29.0 size=    2816kB time=00:02:33.76 bitrate= 150.0kbits/s dup=1100 drop=3221 speed=0.989x    
frame= 4681 fps= 30 q=29.0 size=    2816kB time=00:02:34.26 bitrate= 149.5kbits/s dup=1100 drop=3236 speed=0.989x    
frame= 4696 fps= 30 q=29.0 size=    2816kB time=00:02:34.76 bitrate= 149.1kbits/s dup=1100 drop=3251 speed=0.989x    
frame= 4711 fps= 30 q=29.0 size=    2816kB time=00:02:35.26 bitrate= 148.6kbits/s dup=1100 drop=3266 speed=0.989x    
frame= 4727 fps= 30 q=29.0 size=    2816kB time=00:02:35.80 bitrate= 148.1kbits/s dup=1100 drop=3282 speed=0.989x    
frame= 4742 fps= 30 q=29.0 size=    2816kB time=00:02:36.30 bitrate= 147.6kbits/s dup=1100 drop=3297 speed=0.989x    
frame= 4757 fps= 30 q=29.0 size=    2816kB time=00:02:36.80 bitrate= 147.1kbits/s dup=1100 drop=3312 speed=0.989x    
frame= 4773 fps= 30 q=29.0 size=    2816kB time=00:02:37.33 bitrate= 146.6kbits/s dup=1100 drop=3328 speed=0.99x    
frame= 4788 fps= 30 q=29.0 size=    2816kB time=00:02:37.83 bitrate= 146.2kbits/s dup=1100 drop=3343 speed=0.99x    
frame= 4803 fps= 30 q=29.0 size=    2816kB time=00:02:38.33 bitrate= 145.7kbits/s dup=1100 drop=3358 speed=0.99x    
frame= 4818 fps= 30 q=29.0 size=    2816kB time=00:02:38.83 bitrate= 145.2kbits/s dup=1100 drop=3373 speed=0.99x    
frame= 4834 fps= 30 q=29.0 size=    2816kB time=00:02:39.36 bitrate= 144.8kbits/s dup=1100 drop=3389 speed=0.99x    
frame= 4849 fps= 30 q=29.0 size=    2816kB time=00:02:39.86 bitrate= 144.3kbits/s dup=1100 drop=3404 speed=0.99x    
frame= 4865 fps= 30 q=29.0 size=    2816kB time=00:02:40.40 bitrate= 143.8kbits/s dup=1100 drop=3420 speed=0.99x    
frame= 4880 fps= 30 q=29.0 size=    2816kB time=00:02:40.90 bitrate= 143.4kbits/s dup=1100 drop=3435 speed=0.99x    
frame= 4895 fps= 30 q=29.0 size=    2816kB time=00:02:41.40 bitrate= 142.9kbits/s dup=1100 drop=3450 speed=0.99x    
frame= 4911 fps= 30 q=29.0 size=    2816kB time=00:02:41.93 bitrate= 142.5kbits/s dup=1100 drop=3466 speed=0.99x    
frame= 4926 fps= 30 q=29.0 size=    2816kB time=00:02:42.43 bitrate= 142.0kbits/s dup=1100 drop=3481 speed=0.99x    
frame= 4941 fps= 30 q=29.0 size=    2816kB time=00:02:42.93 bitrate= 141.6kbits/s dup=1100 drop=3496 speed=0.99x    
frame= 4956 fps= 30 q=29.0 size=    2816kB time=00:02:43.43 bitrate= 141.2kbits/s dup=1100 drop=3511 speed=0.99x    
frame= 4971 fps= 30 q=29.0 size=    2816kB time=00:02:43.93 bitrate= 140.7kbits/s dup=1113 drop=3511 speed=0.99x    
frame= 4988 fps= 30 q=29.0 size=    2816kB time=00:02:44.50 bitrate= 140.2kbits/s dup=1123 drop=3511 speed=0.99x    
frame= 5003 fps= 30 q=29.0 size=    2816kB time=00:02:45.00 bitrate= 139.8kbits/s dup=1123 drop=3526 speed=0.99x    
frame= 5018 fps= 30 q=29.0 size=    2816kB time=00:02:45.50 bitrate= 139.4kbits/s dup=1123 drop=3541 speed=0.99x    
frame= 5033 fps= 30 q=29.0 size=    2816kB time=00:02:46.00 bitrate= 139.0kbits/s dup=1123 drop=3556 speed=0.99x    
frame= 5048 fps= 30 q=29.0 size=    2816kB time=00:02:46.50 bitrate= 138.6kbits/s dup=1123 drop=3571 speed=0.99x    
frame= 5063 fps= 30 q=29.0 size=    2816kB time=00:02:47.00 bitrate= 138.1kbits/s dup=1123 drop=3586 speed=0.99x    
frame= 5078 fps= 30 q=29.0 size=    2816kB time=00:02:47.50 bitrate= 137.7kbits/s dup=1123 drop=3601 speed=0.99x    
frame= 5094 fps= 30 q=29.0 size=    3072kB time=00:02:48.03 bitrate= 149.8kbits/s dup=1123 drop=3617 speed=0.99x    
frame= 5109 fps= 30 q=29.0 size=    3072kB time=00:02:48.53 bitrate= 149.3kbits/s dup=1123 drop=3632 speed=0.99x    
frame= 5124 fps= 30 q=29.0 size=    3072kB time=00:02:49.03 bitrate= 148.9kbits/s dup=1123 drop=3647 speed=0.99x    
frame= 5139 fps= 30 q=29.0 size=    3072kB time=00:02:49.53 bitrate= 148.4kbits/s dup=1123 drop=3662 speed=0.99x    
frame= 5155 fps= 30 q=29.0 size=    3072kB time=00:02:50.06 bitrate= 148.0kbits/s dup=1123 drop=3678 speed=0.99x    
frame= 5169 fps= 30 q=29.0 size=    3072kB time=00:02:50.53 bitrate= 147.6kbits/s dup=1123 drop=3690 speed=0.99x    
frame= 5186 fps= 30 q=29.0 size=    3072kB time=00:02:51.10 bitrate= 147.1kbits/s dup=1123 drop=3703 speed=0.99x    
frame= 5201 fps= 30 q=29.0 size=    3072kB time=00:02:51.60 bitrate= 146.7kbits/s dup=1123 drop=3718 speed=0.99x    
frame= 5216 fps= 30 q=29.0 size=    3072kB time=00:02:52.10 bitrate= 146.2kbits/s dup=1123 drop=3733 speed=0.99x    
frame= 5232 fps= 30 q=29.0 size=    3072kB time=00:02:52.63 bitrate= 145.8kbits/s dup=1123 drop=3749 speed=0.991x    
frame= 5247 fps= 30 q=29.0 size=    3072kB time=00:02:53.13 bitrate= 145.4kbits/s dup=1123 drop=3764 speed=0.99x    
frame= 5263 fps= 30 q=29.0 size=    3072kB time=00:02:53.66 bitrate= 144.9kbits/s dup=1123 drop=3780 speed=0.991x    
frame= 5278 fps= 30 q=29.0 size=    3072kB time=00:02:54.16 bitrate= 144.5kbits/s dup=1123 drop=3795 speed=0.991x    
frame= 5294 fps= 30 q=29.0 size=    3072kB time=00:02:54.70 bitrate= 144.1kbits/s dup=1123 drop=3811 speed=0.991x    
frame= 5309 fps= 30 q=29.0 size=    3072kB time=00:02:55.20 bitrate= 143.6kbits/s dup=1123 drop=3826 speed=0.991x    
frame= 5324 fps= 30 q=29.0 size=    3072kB time=00:02:55.70 bitrate= 143.2kbits/s dup=1123 drop=3841 speed=0.991x    
frame= 5339 fps= 30 q=29.0 size=    3328kB time=00:02:56.20 bitrate= 154.7kbits/s dup=1123 drop=3856 speed=0.991x    
frame= 5354 fps= 30 q=29.0 size=    3328kB time=00:02:56.70 bitrate= 154.3kbits/s dup=1123 drop=3870 speed=0.991x    
frame= 5369 fps= 30 q=29.0 size=    3328kB time=00:02:57.20 bitrate= 153.9kbits/s dup=1123 drop=3885 speed=0.991x    
frame= 5385 fps= 30 q=29.0 size=    3328kB time=00:02:57.73 bitrate= 153.4kbits/s dup=1123 drop=3901 speed=0.991x    
frame= 5400 fps= 30 q=29.0 size=    3328kB time=00:02:58.23 bitrate= 153.0kbits/s dup=1123 drop=3916 speed=0.991x    
frame= 5416 fps= 30 q=29.0 size=    3328kB time=00:02:58.76 bitrate= 152.5kbits/s dup=1123 drop=3932 speed=0.991x    
frame= 5431 fps= 30 q=29.0 size=    3328kB time=00:02:59.26 bitrate= 152.1kbits/s dup=1123 drop=3947 speed=0.991x    
frame= 5446 fps= 30 q=29.0 size=    3328kB time=00:02:59.76 bitrate= 151.7kbits/s dup=1123 drop=3962 speed=0.991x    
frame= 5461 fps= 30 q=29.0 size=    3328kB time=00:03:00.26 bitrate= 151.2kbits/s dup=1123 drop=3977 speed=0.991x    
frame= 5477 fps= 30 q=29.0 size=    3328kB time=00:03:00.80 bitrate= 150.8kbits/s dup=1123 drop=3993 speed=0.991x    
frame= 5492 fps= 30 q=29.0 size=    3328kB time=00:03:01.30 bitrate= 150.4kbits/s dup=1123 drop=4008 speed=0.991x    
frame= 5507 fps= 30 q=29.0 size=    3328kB time=00:03:01.80 bitrate= 150.0kbits/s dup=1123 drop=4023 speed=0.991x    
frame= 5522 fps= 30 q=29.0 size=    3328kB time=00:03:02.30 bitrate= 149.6kbits/s dup=1123 drop=4038 speed=0.991x    
frame= 5536 fps= 30 q=29.0 size=    3328kB time=00:03:02.76 bitrate= 149.2kbits/s dup=1123 drop=4050 speed=0.991x    
frame= 5553 fps= 30 q=29.0 size=    3328kB time=00:03:03.33 bitrate= 148.7kbits/s dup=1123 drop=4060 speed=0.991x    
frame= 5568 fps= 30 q=29.0 size=    3328kB time=00:03:03.83 bitrate= 148.3kbits/s dup=1123 drop=4075 speed=0.991x    
frame= 5584 fps= 30 q=29.0 size=    3328kB time=00:03:04.36 bitrate= 147.9kbits/s dup=1123 drop=4091 speed=0.991x    
frame= 5599 fps= 30 q=29.0 size=    3328kB time=00:03:04.86 bitrate= 147.5kbits/s dup=1123 drop=4106 speed=0.991x    
frame= 5615 fps= 30 q=29.0 size=    3328kB time=00:03:05.40 bitrate= 147.1kbits/s dup=1123 drop=4122 speed=0.991x    
frame= 5630 fps= 30 q=29.0 size=    3328kB time=00:03:05.90 bitrate= 146.7kbits/s dup=1123 drop=4137 speed=0.991x    
frame= 5645 fps= 30 q=29.0 size=    3328kB time=00:03:06.40 bitrate= 146.3kbits/s dup=1123 drop=4152 speed=0.991x    
frame= 5661 fps= 30 q=29.0 size=    3328kB time=00:03:06.93 bitrate= 145.8kbits/s dup=1123 drop=4168 speed=0.991x    
frame= 5676 fps= 30 q=29.0 size=    3328kB time=00:03:07.43 bitrate= 145.5kbits/s dup=1123 drop=4183 speed=0.991x    
frame= 5691 fps= 30 q=29.0 size=    3328kB time=00:03:07.93 bitrate= 145.1kbits/s dup=1123 drop=4198 speed=0.991x    
frame= 5707 fps= 30 q=29.0 size=    3328kB time=00:03:08.46 bitrate= 144.7kbits/s dup=1123 drop=4214 speed=0.991x    
frame= 5722 fps= 30 q=29.0 size=    3328kB time=00:03:08.96 bitrate= 144.3kbits/s dup=1123 drop=4229 speed=0.991x    
frame= 5737 fps= 30 q=29.0 size=    3328kB time=00:03:09.46 bitrate= 143.9kbits/s dup=1123 drop=4244 speed=0.991x    
frame= 5753 fps= 30 q=29.0 size=    3328kB time=00:03:10.00 bitrate= 143.5kbits/s dup=1123 drop=4260 speed=0.991x    
frame= 5768 fps= 30 q=29.0 size=    3328kB time=00:03:10.50 bitrate= 143.1kbits/s dup=1123 drop=4275 speed=0.991x    
frame= 5783 fps= 30 q=29.0 size=    3328kB time=00:03:11.00 bitrate= 142.7kbits/s dup=1123 drop=4290 speed=0.991x    
frame= 5799 fps= 30 q=29.0 size=    3328kB time=00:03:11.53 bitrate= 142.3kbits/s dup=1123 drop=4306 speed=0.991x    
frame= 5812 fps= 30 q=29.0 size=    3584kB time=00:03:11.96 bitrate= 152.9kbits/s dup=1123 drop=4319 speed=0.991x    
frame= 5831 fps= 30 q=29.0 size=    3584kB time=00:03:12.60 bitrate= 152.4kbits/s dup=1124 drop=4332 speed=0.991x    
frame= 5848 fps= 30 q=29.0 size=    3584kB time=00:03:13.16 bitrate= 152.0kbits/s dup=1133 drop=4332 speed=0.991x    
frame= 5865 fps= 30 q=29.0 size=    3584kB time=00:03:13.73 bitrate= 151.6kbits/s dup=1133 drop=4344 speed=0.991x    
frame= 5880 fps= 30 q=29.0 size=    3584kB time=00:03:14.23 bitrate= 151.2kbits/s dup=1133 drop=4359 speed=0.991x    
frame= 5895 fps= 30 q=29.0 size=    3584kB time=00:03:14.73 bitrate= 150.8kbits/s dup=1133 drop=4374 speed=0.991x    
frame= 5910 fps= 30 q=29.0 size=    3584kB time=00:03:15.23 bitrate= 150.4kbits/s dup=1133 drop=4389 speed=0.991x    
frame= 5926 fps= 30 q=29.0 size=    3584kB time=00:03:15.76 bitrate= 150.0kbits/s dup=1133 drop=4401 speed=0.992x    
frame= 5939 fps= 30 q=29.0 size=    3584kB time=00:03:16.20 bitrate= 149.6kbits/s dup=1134 drop=4402 speed=0.991x    
frame= 5956 fps= 30 q=29.0 size=    3584kB time=00:03:16.76 bitrate= 149.2kbits/s dup=1134 drop=4411 speed=0.992x    
frame= 5972 fps= 30 q=29.0 size=    3584kB time=00:03:17.30 bitrate= 148.8kbits/s dup=1135 drop=4418 speed=0.992x    
frame= 5988 fps= 30 q=29.0 size=    3584kB time=00:03:17.83 bitrate= 148.4kbits/s dup=1135 drop=4432 speed=0.992x    
frame= 6003 fps= 30 q=29.0 size=    3840kB time=00:03:18.33 bitrate= 158.6kbits/s dup=1135 drop=4441 speed=0.992x    
frame= 6018 fps= 30 q=29.0 size=    3840kB time=00:03:18.83 bitrate= 158.2kbits/s dup=1135 drop=4456 speed=0.992x    
frame= 6033 fps= 30 q=29.0 size=    3840kB time=00:03:19.33 bitrate= 157.8kbits/s dup=1135 drop=4470 speed=0.992x    
frame= 6048 fps= 30 q=29.0 size=    3840kB time=00:03:19.83 bitrate= 157.4kbits/s dup=1135 drop=4483 speed=0.992x    
frame= 6064 fps= 30 q=29.0 size=    3840kB time=00:03:20.36 bitrate= 157.0kbits/s dup=1135 drop=4495 speed=0.992x    
frame= 6078 fps= 30 q=29.0 size=    3840kB time=00:03:20.83 bitrate= 156.6kbits/s dup=1135 drop=4496 speed=0.991x    
frame= 6100 fps= 30 q=29.0 size=    3840kB time=00:03:21.56 bitrate= 156.1kbits/s dup=1141 drop=4496 speed=0.991x    
frame= 6117 fps= 30 q=29.0 size=    3840kB time=00:03:22.13 bitrate= 155.6kbits/s dup=1143 drop=4503 speed=0.992x    
frame= 6132 fps= 30 q=29.0 size=    3840kB time=00:03:22.63 bitrate= 155.2kbits/s dup=1143 drop=4518 speed=0.992x    
frame= 6147 fps= 30 q=29.0 size=    3840kB time=00:03:23.13 bitrate= 154.9kbits/s dup=1143 drop=4533 speed=0.992x    
frame= 6163 fps= 30 q=29.0 size=    3840kB time=00:03:23.66 bitrate= 154.5kbits/s dup=1143 drop=4549 speed=0.992x    
frame= 6178 fps= 30 q=29.0 size=    3840kB time=00:03:24.16 bitrate= 154.1kbits/s dup=1143 drop=4564 speed=0.992x    
frame= 6193 fps= 30 q=29.0 size=    3840kB time=00:03:24.66 bitrate= 153.7kbits/s dup=1143 drop=4579 speed=0.992x    
frame= 6209 fps= 30 q=29.0 size=    3840kB time=00:03:25.20 bitrate= 153.3kbits/s dup=1143 drop=4595 speed=0.992x    
frame= 6224 fps= 30 q=29.0 size=    3840kB time=00:03:25.70 bitrate= 152.9kbits/s dup=1143 drop=4610 speed=0.992x    
frame= 6239 fps= 30 q=29.0 size=    3840kB time=00:03:26.20 bitrate= 152.6kbits/s dup=1143 drop=4625 speed=0.992x    
frame= 6255 fps= 30 q=29.0 size=    3840kB time=00:03:26.73 bitrate= 152.2kbits/s dup=1143 drop=4641 speed=0.992x    
frame= 6270 fps= 30 q=29.0 size=    3840kB time=00:03:27.23 bitrate= 151.8kbits/s dup=1143 drop=4656 speed=0.992x    
